created_at,text,polarity
Fri Feb 24 12:36:06 +0000 2017,"RT @JaDineNATION: You're like sunshine on a rainy day.

TheMagic OfNadine
#KCAPinoyStar
#NadineLustre https://t.co/X7mb58V8es",positive
Fri Feb 24 12:36:05 +0000 2017,"RT @JaDineNATION: You're like sunshine on a rainy day.

TheMagic OfNadine
#KCAPinoyStar
#NadineLustre https://t.co/X7mb58V8es",positive
Fri Feb 24 12:36:05 +0000 2017,"RT @JaDineNATION: You're like sunshine on a rainy day.

TheMagic OfNadine
#KCAPinoyStar
#NadineLustre https://t.co/X7mb58V8es",positive
Fri Feb 24 12:36:06 +0000 2017,"@ConnectPayers pls I need rematch, username: Mimicool... (Request GH PSL7BEJO)... Thanks... Kp d good work... And more publicity from us all",positive
Fri Feb 24 12:36:06 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/ko2zkWxjxQ,positive
Fri Feb 24 12:36:06 +0000 2017,"@hillarydorsa Hi Hillary, We made a free EdTech app for videos. Would you try it? https://t.co/c16LxiWg0D https://t.co/6CPYwRU5sa",positive
Fri Feb 24 12:36:06 +0000 2017,"RT @JaDineNATION: You're like sunshine on a rainy day.

TheMagic OfNadine
#KCAPinoyStar
#NadineLustre https://t.co/X7mb58V8es",positive
Fri Feb 24 12:36:06 +0000 2017,"RT @JaDineNATION: You're like sunshine on a rainy day.

TheMagic OfNadine
#KCAPinoyStar
#NadineLustre https://t.co/X7mb58V8es",positive
Fri Feb 24 12:36:06 +0000 2017,I hope you get an amazing sandwich today then when you're taking your final two bites you see mold on the bread. https://t.co/9vYLSY1THM,positive
Fri Feb 24 12:36:06 +0000 2017,version 2 is actually rlly rlly light!! Much lighter than the first version,positive
Fri Feb 24 12:36:06 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/mZMalntPA5,positive
Fri Feb 24 12:36:06 +0000 2017,Is work over yet? I want to play @PUBATTLEGROUNDS already. https://t.co/2w1SYJM1LM,positive
Fri Feb 24 12:36:07 +0000 2017,"Your word is a doorway that lets in light, and it helps gullible people understand.

Psalms 119:130",positive
Fri Feb 24 12:36:07 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/v2ug3Mo0FO,positive
Fri Feb 24 12:36:07 +0000 2017,"RT @FOLLOWMGWV100: When the sun smiles, the birds smile back! https://t.co/XZPO76bndb",positive
Fri Feb 24 12:36:07 +0000 2017,"Utk tambahan info, saat inipun Bandara Soetta sdg menjalankan program Improvement Runway Capacity (IRC) 86 @wdtu @alvinlie21 @BudiKaryaS",positive
Fri Feb 24 12:36:07 +0000 2017,Fugggg gimme the light,positive
Fri Feb 24 12:36:07 +0000 2017,"Utk tambahan info, saat inipun Bandara Soetta sdg menjalankan program Improvement Runway Capacity (IRC) 86 @wdtu @alvinlie21 @BudiKaryaS",positive
Fri Feb 24 12:36:07 +0000 2017,"@vitim_stronda Hi Vitor, We made a free EdTech app for videos. Would you try it? https://t.co/h1jU633x5F https://t.co/6CPYwRU5sa",positive
Fri Feb 24 12:36:07 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/aNUovRltNO,positive
Fri Feb 24 12:36:01 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/dshszErKJg,positive
Fri Feb 24 12:36:08 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/w8kF8W5jaU,positive
Fri Feb 24 12:36:08 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/fAIFQWdVe9,positive
Fri Feb 24 12:36:08 +0000 2017,Oh ok... good https://t.co/w0jeEuwZku,positive
Fri Feb 24 12:36:08 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/bWBGh5mtwV,positive
Fri Feb 24 12:36:08 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/zjCOdum0Xf,positive
Fri Feb 24 12:36:08 +0000 2017,RT @jomardlrs: Never underestimate the power of prayers.,positive
Fri Feb 24 12:36:08 +0000 2017,Powering new-age cities with solar power https://t.co/ZfBke6pt3Q,positive
Fri Feb 24 12:36:09 +0000 2017,Talat was a quite stunner. He took the industry by storm with his charismatic voice. He was acknowledged as the singer extraordinaire.,positive
Fri Feb 24 12:36:09 +0000 2017,#girls and pot sex hot light skin black girls fuck white boys https://t.co/QeMnbMdc0t,positive
Fri Feb 24 12:36:09 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/DkQol2uuH8,positive
Fri Feb 24 12:36:09 +0000 2017,Jesus Healing Light Meditation https://t.co/VX92p207Tr via @YouTube,positive
Fri Feb 24 12:36:09 +0000 2017,RT @BBST15: Team yang power dekat stadium sendiri. #LigaPerdana2017 https://t.co/oWkclwPalk,positive
Fri Feb 24 12:36:09 +0000 2017,Tata Power Renewable Energy crosses 10.5GW solar with 15MW installation https://t.co/ilk6VEanm8,positive
Fri Feb 24 12:36:09 +0000 2017,RT @GetMotored: Mario Lega? .. Bimota frame on the Yamaha motor .. 1974 .. https://t.co/9C2Cwg2qy2,positive
Fri Feb 24 12:36:10 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/oWmXQBSycn,positive
Fri Feb 24 12:36:10 +0000 2017,Do some Excel Work  by sanjaymodhwadia #Freelance #Job https://t.co/YiopV5DKpj,positive
Fri Feb 24 12:36:10 +0000 2017,"RT @AdamSerwer: In other words, the current White House chief of staff interfered with an FBI investigation. https://t.co/j9fPa3TYX3",positive
Fri Feb 24 12:36:10 +0000 2017,Tired &amp; type sad https://t.co/Bd1QyD8D2U,positive
Fri Feb 24 12:36:10 +0000 2017,Fake doctor takes pussy temperature https://t.co/taygJSuIkP,positive
Fri Feb 24 12:36:10 +0000 2017,RT @barstoolsports: Draymond Green with another....questionable kick https://t.co/dwm0QcIXpO,positive
Fri Feb 24 12:36:10 +0000 2017,"@thatsaisyah Hi Aisyah, Here's a free EdTech tool. Would you give it a try? https://t.co/feOt08rUvS",positive
Fri Feb 24 12:36:10 +0000 2017,They will love all of this at the care home. https://t.co/3owuDLVPkn,positive
Fri Feb 24 12:36:10 +0000 2017,"@ibenggede Hi Agung, We made a free EdTech app for videos. Would you try it? https://t.co/YdWrnPOtO3 https://t.co/6CPYwRU5sa",positive
Fri Feb 24 12:36:11 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/nKCKGm8yyM,positive
Fri Feb 24 12:36:11 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/bAsEDSaRoj,positive
Fri Feb 24 12:36:11 +0000 2017,Freaky February heat waves trigger chills over climate change https://t.co/UY14oXuYEM via @HuffPostGreen,positive
Fri Feb 24 12:36:11 +0000 2017,"@prachathip Hi Banjong, Here's a free EdTech tool. Would you give it a try? https://t.co/7TJj3xbIGO",positive
Fri Feb 24 12:36:11 +0000 2017,"@rcertpankaj Hi Pankaj, Here's a free EdTech tool. Would you give it a try? https://t.co/jWsw7LhlNr",positive
Fri Feb 24 12:36:11 +0000 2017,"@zabielalfi Hi Zabielski, We made a free EdTech app for videos. Would you try it? https://t.co/O1iZ4MaR0n https://t.co/6CPYwRU5sa",positive
Fri Feb 24 12:36:11 +0000 2017,"BET NOW with #Paddy Power and get BetGBP10,Get GBP30 - https://t.co/cQpmeFuGvC https://t.co/PuXDZToDEu",positive
Fri Feb 24 12:36:11 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/x6LfwuMOVU,positive
Fri Feb 24 12:36:11 +0000 2017,"@sassyaui Hi Sansanee, We made a free EdTech app for videos. Would you try it? https://t.co/9fxSpLzsEZ https://t.co/6CPYwRU5sa",positive
Fri Feb 24 12:36:11 +0000 2017,"@motty40 Hi Kevin, Here's a free EdTech tool. Would you give it a try? https://t.co/JgWHRjr5tH",positive
Fri Feb 24 12:36:11 +0000 2017,RT @akoposimarcelo: Laban lang. Tatagan mo pa nang very light.,positive
Fri Feb 24 12:36:11 +0000 2017,"Boastfully, the viking barks: ""Amen! Satan answered my prayers, you are fighting for the Sun!""",positive
Fri Feb 24 12:36:11 +0000 2017,"@trishtrashers hey trish, ur current mobile ? Iphone 7 or 7plus ? #asktrish",positive
Fri Feb 24 12:36:12 +0000 2017,#NotoriousRGB You are a beacon of hope for our democracy. Please stay healthy and ready to work until the... https://t.co/mh4oK6l2wJ,positive
Fri Feb 24 12:36:12 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/0Bt4m0U9WW,positive
Fri Feb 24 12:36:12 +0000 2017,It's a @goddessgarden giveaway. Enter to win some suncare skin products https://t.co/eZss3efOmM,positive
Fri Feb 24 12:36:12 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/ruese6BA2R,positive
Fri Feb 24 12:36:13 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/x15LIwx7E8,positive
Fri Feb 24 12:36:13 +0000 2017,RT @PaytonFore: God bless the livestock industry.,positive
Fri Feb 24 12:36:13 +0000 2017,history of the porn industry https://t.co/pNVZVnoLS3,positive
Fri Feb 24 12:36:14 +0000 2017,RT @S1dharthM: Day 1 with agrima amateurridersclub #early #morning #sun https://t.co/NcPyqdTS3X,positive
Fri Feb 24 12:36:14 +0000 2017,It's funny when your boss competes with you to see who gets to work first. Good luck Carl,positive
Fri Feb 24 12:36:14 +0000 2017,Togetic available until 08:05:55am (29m 47s). Hidden Power / Ancient Power (75.6% - 11/13/10) https://t.co/wACB2YfWU9,positive
Fri Feb 24 12:36:14 +0000 2017,"RT @louishefferland: See when people come into my work n go ""you're always here"" ??? mate a work here, YOU are always here",positive
Fri Feb 24 12:36:14 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/ucLwh3ncxH,positive
Fri Feb 24 12:36:14 +0000 2017,"@TheShef 3 Life Hacks for the Work Obsessed Entrepreneur
https://t.co/OxXMGyV1mN via inc @Primal https://t.co/qaCdfhy7Xc",positive
Fri Feb 24 12:36:14 +0000 2017,"RT @CECHR_UoD: Can tires be made from grass&amp; trees? 
https://t.co/noPz0bbvzq
renewable isoprene
#plasticpollution https://t.co/qWxVEwETeQ",positive
Fri Feb 24 12:36:14 +0000 2017,@brookiewuvsyew1 I chased the boy around with the lighter making it seem I was trying to light him on fire. *,positive
Fri Feb 24 12:36:14 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/KhtS3MOBrq,positive
Fri Feb 24 12:36:14 +0000 2017,1.90 ct Octagon shape good color No heat No treat good by Kyragems https://t.co/Nsh81WQlv1 via @Etsy,positive
Fri Feb 24 12:36:14 +0000 2017,@realDonaldTrump Embridge/Spectra Energy deal:Where is the protection for US jobs from within Sir? Losing jobs to imported Canadians!!,positive
Fri Feb 24 12:36:15 +0000 2017,"RT @MrDanZak: The current U.S. nuclear arsenal has the power to end human civilization, like, 30+ times over. https://t.co/HnUtQpDJIi",positive
Fri Feb 24 12:36:14 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/QP4KA1z1eF,positive
Fri Feb 24 12:36:15 +0000 2017,Environmentally sustainable mining through proper selection of explosives in blasting operation https://t.co/c2xeV71F6D,positive
Fri Feb 24 12:36:15 +0000 2017,RT @Jenny_hrr: i watch this every time i come across it https://t.co/pBwkc25ozi,positive
Fri Feb 24 12:36:15 +0000 2017,2.05 ct Octagon shape good color No heat No treat good by Kyragems https://t.co/ngGYXg923p via @Etsy https://t.co/NtS7b9k716,positive
Fri Feb 24 12:36:15 +0000 2017,RT @zrjstn: light me up,positive
Fri Feb 24 12:36:15 +0000 2017,"RT @ailahaira: Our KIM JONGDAE is back guys how much i love his beautiful laugh and smile 
#KEEPSMILINGJOGDAE https://t.co/nDWvpR00ZS",positive
Fri Feb 24 12:36:16 +0000 2017,I liked a @YouTube video from @goodguygastly https://t.co/swD3L4ZzvT ALL USABLE BEDS IN POKEMON SUN AND MOON SAID IN A SEXY VOICE,positive
Fri Feb 24 12:36:16 +0000 2017,RT @softpasteIs: light me up https://t.co/hIto5gQ25l,positive
Fri Feb 24 12:36:16 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/ROuw2g9wL0,positive
Fri Feb 24 12:36:17 +0000 2017,"A Devotional for such a time as this:

  The wind bloweth where it listeth, and thou hearest the sound thereof,... https://t.co/DKJSnW97l8",positive
Fri Feb 24 12:36:17 +0000 2017,Green Aurora Borealis Crystal Pierced Earrings Silver Tone by cbfcreationsHB  https://t.co/hrnmgqfuDa via @Etsy,positive
Fri Feb 24 12:36:17 +0000 2017,Don't forget to check out the Food Safety rating of your favourite restaurant before heading out this weekend! https://t.co/LxfFJCcux7,positive
Fri Feb 24 12:36:17 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/YSTVExFbr5,positive
Fri Feb 24 12:36:17 +0000 2017,"So I impress it upon Pres. Trump his imminent decision on the nuclear warheads, disarm or no disarm given my nuke disarm product, is awaited",positive
Fri Feb 24 12:36:17 +0000 2017,RT @BillNye: The joy of discovery is ever so sweet. https://t.co/2aT2TbTkZr,positive
Fri Feb 24 12:36:17 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/s2eovobQN1,positive
Fri Feb 24 12:36:18 +0000 2017,"@KabeerFirdousi &amp;prepare against them whatever u r able of power&amp;of steeds of war by which u mayTERRORISE enemy ofAllah&amp;ur enemy"" 8:60",positive
Fri Feb 24 12:36:18 +0000 2017,Although you're comfortable with your current group of friends... More for Aries https://t.co/ByykgUtRbW,positive
Fri Feb 24 12:36:18 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/Fv1o5eubgL,positive
Fri Feb 24 12:36:18 +0000 2017,"RT @aquaticvibe: as light begins to fade, the waves never stop https://t.co/PLphsokHQl",positive
Fri Feb 24 12:36:18 +0000 2017,Will grant aid be updated to reflect modern day needs? https://t.co/lEsriKBXcV,positive
Fri Feb 24 12:36:18 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/JmpUUgd58Y,positive
Fri Feb 24 12:36:18 +0000 2017,See I actually like Calvin music and this definitely some of his best work,positive
Fri Feb 24 12:36:18 +0000 2017,"gue sih kalo parkir motor di mall dan ga ribet nyarinya pas pulang, spionnya gue sobekin dikit biar ketauan kalo itu motor gue.",positive
Fri Feb 24 12:36:18 +0000 2017,Girl power for the win! #PowerMeetsStyle #HelloMotoM https://t.co/9fsDcsFIJJ,positive
Fri Feb 24 12:36:19 +0000 2017,You can thank climate change for adding delicious mercury to your seafood. https://t.co/4mKBBZh08A #Green ?,positive
Fri Feb 24 12:36:19 +0000 2017,RT @softpasteIs: light me up https://t.co/hIto5gQ25l,positive
Fri Feb 24 12:36:18 +0000 2017,Mau bikin Q&amp;A tentang dunia teknik pesawat dan berbagai hal ttg engineer life nih. Sharing2 aja https://t.co/Quswj4OmCN,positive
Fri Feb 24 12:36:19 +0000 2017,I've saved approx. AED 40  at Abu Dhabi Mall - Chili's - Abu Dhabi https://t.co/VX3rLo4zox,positive
Fri Feb 24 12:36:19 +0000 2017,RT @mattb0401: For the record: New START has *equal* limitations on US and Russian arsenals. https://t.co/dD9iEuZeJ9,positive
Fri Feb 24 12:36:19 +0000 2017,You're excited to work on a pet project since you have some im... More for Libra https://t.co/2ACre1ZhJQ,positive
Fri Feb 24 12:36:19 +0000 2017,@realDonaldTrump ...find the nuclear codes Steve lost?  (This is a GREAT game !),positive
Fri Feb 24 12:36:19 +0000 2017,Got to work super early,positive
Fri Feb 24 12:36:19 +0000 2017,OMG just saw @paynelindsey from @upandvanished on GMA!  Been listening all along and so happy to see some answers coming to light. Amazing!,positive
Fri Feb 24 12:36:19 +0000 2017,"@lackadaisygirl @hellofrmSG Think I'll go back to Farina, though it's light and it doesn't last long.",positive
Fri Feb 24 12:36:20 +0000 2017,The wind is so brutal.,positive
Fri Feb 24 12:36:20 +0000 2017,RT @lxrryxmofo: Louis in light blue jeans is my new aesthetic,positive
